activityId,actors,category,subcategory,city
9828,,展览休闲,特色体验,呼和浩特
9829,,曲苑杂坛,相声,济南
9830,,曲苑杂坛,相声,济南
9831,,曲苑杂坛,相声,济南
9832,,曲苑杂坛,相声,济南
9833,,曲苑杂坛,相声,济南
9834,,曲苑杂坛,相声,济南
9835,,曲苑杂坛,相声,济南
9836,,曲苑杂坛,相声,济南
9837,,曲苑杂坛,相声,济南
9838,,曲苑杂坛,其他曲苑杂坛,杭州
9839,,曲苑杂坛,其他曲苑杂坛,杭州
9840,,曲苑杂坛,其他曲苑杂坛,杭州
9841,,曲苑杂坛,其他曲苑杂坛,杭州
9842,,曲苑杂坛,其他曲苑杂坛,杭州
9843,,曲苑杂坛,其他曲苑杂坛,杭州
9844,,曲苑杂坛,其他曲苑杂坛,杭州
9845,,曲苑杂坛,其他曲苑杂坛,杭州
9846,,曲苑杂坛,其他曲苑杂坛,杭州
9847,,音乐会,其他音乐会,杭州
9848,,音乐会,其他音乐会,杭州
9849,,音乐会,其他音乐会,杭州
9850,,音乐会,其他音乐会,杭州
9851,,音乐会,其他音乐会,杭州
9852,,音乐会,其他音乐会,杭州
9853,,音乐会,其他音乐会,杭州
9854,,音乐会,其他音乐会,杭州
9855,,音乐会,其他音乐会,杭州
9856,,话剧歌剧,话剧,重庆
9857,,话剧歌剧,话剧,重庆
9858,,话剧歌剧,话剧,重庆
9859,,话剧歌剧,话剧,重庆
9860,,话剧歌剧,话剧,重庆
9861,,话剧歌剧,话剧,重庆
9862,,话剧歌剧,话剧,重庆
9863,,话剧歌剧,话剧,重庆
9864,,话剧歌剧,话剧,重庆
9865,,曲苑杂坛,戏曲,上海
9866,,曲苑杂坛,戏曲,上海
9867,,曲苑杂坛,戏曲,上海
9868,,曲苑杂坛,戏曲,上海
9869,,曲苑杂坛,戏曲,上海
9870,,曲苑杂坛,戏曲,上海
9871,,曲苑杂坛,戏曲,上海
9872,,曲苑杂坛,戏曲,上海
9873,,曲苑杂坛,戏曲,上海
9874,,展览休闲,展会,上海
9875,,展览休闲,展会,上海
9876,,展览休闲,展会,上海
9877,,展览休闲,展会,上海
9878,,展览休闲,展会,上海
9879,,展览休闲,展会,上海
9880,,展览休闲,展会,上海
9881,,展览休闲,展会,上海
9882,,展览休闲,展会,上海
9883,,展览休闲,特色体验,克拉玛依
9884,,展览休闲,特色体验,克拉玛依
9885,,展览休闲,特色体验,克拉玛依
9886,,展览休闲,特色体验,克拉玛依
9887,,展览休闲,特色体验,克拉玛依
9888,,展览休闲,特色体验,克拉玛依
9889,,展览休闲,特色体验,克拉玛依
9890,,展览休闲,特色体验,克拉玛依
9891,,展览休闲,特色体验,克拉玛依
9892,,音乐会,其他音乐会,上海
9893,,音乐会,其他音乐会,上海
9894,,音乐会,其他音乐会,上海
9895,,音乐会,其他音乐会,上海
9896,,音乐会,其他音乐会,上海
9897,,音乐会,其他音乐会,上海
9898,,音乐会,其他音乐会,上海
9899,,音乐会,其他音乐会,上海
9900,,音乐会,其他音乐会,上海
9901,,话剧歌剧,话剧,杭州
9902,,话剧歌剧,话剧,杭州
9903,,话剧歌剧,话剧,杭州
9904,,话剧歌剧,话剧,杭州
9905,,话剧歌剧,话剧,杭州
9906,,话剧歌剧,话剧,杭州
9907,,话剧歌剧,话剧,杭州
9908,,话剧歌剧,话剧,杭州
9909,,话剧歌剧,话剧,杭州
9910,艺人：韩雪,话剧歌剧,音乐剧,杭州
9911,艺人：韩雪,话剧歌剧,音乐剧,杭州
9912,艺人：韩雪,话剧歌剧,音乐剧,杭州
9913,艺人：韩雪,话剧歌剧,音乐剧,杭州
9914,艺人：韩雪,话剧歌剧,音乐剧,杭州
9915,艺人：韩雪,话剧歌剧,音乐剧,杭州
9916,艺人：韩雪,话剧歌剧,音乐剧,杭州
9917,艺人：韩雪,话剧歌剧,音乐剧,杭州
9918,艺人：韩雪,话剧歌剧,音乐剧,杭州
9919,,展览休闲,特色体验,杭州
9920,,展览休闲,特色体验,杭州
9921,,展览休闲,特色体验,杭州
9922,,展览休闲,特色体验,杭州
9923,,展览休闲,特色体验,杭州
9924,,展览休闲,特色体验,杭州
9925,,展览休闲,特色体验,杭州
9926,,展览休闲,特色体验,杭州
9927,,展览休闲,特色体验,杭州
9928,,音乐会,其他音乐会,上海
9929,,音乐会,其他音乐会,上海
9930,,音乐会,其他音乐会,上海
9931,,音乐会,其他音乐会,上海
9932,,音乐会,其他音乐会,上海
9933,,音乐会,其他音乐会,上海
9934,,音乐会,其他音乐会,上海
9935,,音乐会,其他音乐会,上海
9936,,音乐会,其他音乐会,上海
9937,,话剧歌剧,话剧,苏州
9938,,话剧歌剧,话剧,苏州
9939,,话剧歌剧,话剧,苏州
9940,,话剧歌剧,话剧,苏州
9941,,话剧歌剧,话剧,苏州
9942,,话剧歌剧,话剧,苏州
9943,,话剧歌剧,话剧,苏州
9944,,话剧歌剧,话剧,苏州
9945,,话剧歌剧,话剧,苏州
9946,,展览休闲,特色体验,沈阳
9947,,展览休闲,特色体验,沈阳
9948,,展览休闲,特色体验,沈阳
9949,,展览休闲,特色体验,沈阳
9950,,展览休闲,特色体验,沈阳
9951,,展览休闲,特色体验,沈阳
9952,,展览休闲,特色体验,沈阳
9953,,展览休闲,特色体验,沈阳
9954,,展览休闲,特色体验,沈阳
9955,,儿童亲子,其他儿童亲子,郑州
9956,,儿童亲子,其他儿童亲子,郑州
9957,,儿童亲子,其他儿童亲子,郑州
9958,,儿童亲子,其他儿童亲子,郑州
9959,,儿童亲子,其他儿童亲子,郑州
9960,,儿童亲子,其他儿童亲子,郑州
9961,,儿童亲子,其他儿童亲子,郑州
9962,,儿童亲子,其他儿童亲子,郑州
9963,,儿童亲子,其他儿童亲子,郑州
9964,艺人：胡军、濮存昕、卢芳、苗驰,话剧歌剧,话剧,上海
9965,艺人：胡军、濮存昕、卢芳、苗驰,话剧歌剧,话剧,上海
9966,艺人：胡军、濮存昕、卢芳、苗驰,话剧歌剧,话剧,上海
9967,艺人：胡军、濮存昕、卢芳、苗驰,话剧歌剧,话剧,上海
9968,艺人：胡军、濮存昕、卢芳、苗驰,话剧歌剧,话剧,上海
9969,艺人：胡军、濮存昕、卢芳、苗驰,话剧歌剧,话剧,上海
9970,艺人：胡军、濮存昕、卢芳、苗驰,话剧歌剧,话剧,上海
9971,艺人：胡军、濮存昕、卢芳、苗驰,话剧歌剧,话剧,上海
9972,艺人：胡军、濮存昕、卢芳、苗驰,话剧歌剧,话剧,上海
9973,,展览休闲,展会,广州
9974,,展览休闲,展会,广州
9975,,展览休闲,展会,广州
9976,,展览休闲,展会,广州
9977,,展览休闲,展会,广州
9978,,展览休闲,展会,广州
9979,,展览休闲,展会,广州
9980,,展览休闲,展会,广州
9981,,展览休闲,展会,广州
9982,,儿童亲子,其他儿童亲子,上海
9983,,儿童亲子,其他儿童亲子,上海
9984,,儿童亲子,其他儿童亲子,上海
9985,,儿童亲子,其他儿童亲子,上海
9986,,儿童亲子,其他儿童亲子,上海
9987,,儿童亲子,其他儿童亲子,上海
9988,,儿童亲子,其他儿童亲子,上海
9989,,儿童亲子,其他儿童亲子,上海
9990,,儿童亲子,其他儿童亲子,上海
9991,,演唱会,其他演唱会,成都
9992,,演唱会,其他演唱会,成都
9993,,演唱会,其他演唱会,成都
9994,,演唱会,其他演唱会,成都
9995,,演唱会,其他演唱会,成都
9996,,演唱会,其他演唱会,成都
9997,,演唱会,其他演唱会,成都
9998,,演唱会,其他演唱会,成都
9999,,演唱会,其他演唱会,成都
10000,,演唱会,其他演唱会,杭州
10001,,演唱会,其他演唱会,杭州
10002,,演唱会,其他演唱会,杭州
10003,,演唱会,其他演唱会,杭州
10004,,演唱会,其他演唱会,杭州
10005,,演唱会,其他演唱会,杭州
10006,,演唱会,其他演唱会,杭州
10007,,演唱会,其他演唱会,杭州
10008,,演唱会,其他演唱会,杭州
10009,,展览休闲,特色体验,武汉
10010,,展览休闲,特色体验,武汉
10011,,展览休闲,特色体验,武汉
10012,,展览休闲,特色体验,武汉
10013,,展览休闲,特色体验,武汉
10014,,展览休闲,特色体验,武汉
10015,,展览休闲,特色体验,武汉
10016,,展览休闲,特色体验,武汉
10017,,展览休闲,特色体验,武汉
10018,,演唱会,其他演唱会,长沙
10019,,演唱会,其他演唱会,长沙
10020,,演唱会,其他演唱会,长沙
10021,,演唱会,其他演唱会,长沙
10022,,演唱会,其他演唱会,长沙
10023,,演唱会,其他演唱会,长沙
10024,,演唱会,其他演唱会,长沙
10025,,演唱会,其他演唱会,长沙
10026,,演唱会,其他演唱会,长沙
10027,,曲苑杂坛,其他曲苑杂坛,上海
10028,,曲苑杂坛,其他曲苑杂坛,上海
10029,,曲苑杂坛,其他曲苑杂坛,上海
10030,,曲苑杂坛,其他曲苑杂坛,上海
10031,,曲苑杂坛,其他曲苑杂坛,上海
10032,,曲苑杂坛,其他曲苑杂坛,上海
10033,,曲苑杂坛,其他曲苑杂坛,上海
10034,,曲苑杂坛,其他曲苑杂坛,上海
10035,,曲苑杂坛,其他曲苑杂坛,上海
10036,,音乐会,其他音乐会,长沙
10037,,音乐会,其他音乐会,长沙
10038,,音乐会,其他音乐会,长沙
10039,,音乐会,其他音乐会,长沙
10040,,音乐会,其他音乐会,长沙
10041,,音乐会,其他音乐会,长沙
10042,,音乐会,其他音乐会,长沙
10043,,音乐会,其他音乐会,长沙
10044,,音乐会,其他音乐会,长沙
10045,,音乐会,其他音乐会,上海
10046,,音乐会,其他音乐会,上海
10047,,音乐会,其他音乐会,上海
10048,,音乐会,其他音乐会,上海
10049,,音乐会,其他音乐会,上海
10050,,音乐会,其他音乐会,上海
10051,,音乐会,其他音乐会,上海
10052,,音乐会,其他音乐会,上海
10053,,音乐会,其他音乐会,上海
10054,,话剧歌剧,话剧,杭州
10055,,话剧歌剧,话剧,杭州
10056,,话剧歌剧,话剧,杭州
10057,,话剧歌剧,话剧,杭州
10058,,话剧歌剧,话剧,杭州
10059,,话剧歌剧,话剧,杭州
10060,,话剧歌剧,话剧,杭州
10061,,话剧歌剧,话剧,杭州
10062,,话剧歌剧,话剧,杭州
10063,,话剧歌剧,话剧,深圳
10064,,话剧歌剧,话剧,深圳
10065,,话剧歌剧,话剧,深圳
10066,,话剧歌剧,话剧,深圳
10067,,话剧歌剧,话剧,深圳
10068,,话剧歌剧,话剧,深圳
10069,,话剧歌剧,话剧,深圳
10070,,话剧歌剧,话剧,深圳
10071,,话剧歌剧,话剧,深圳
10072,,曲苑杂坛,戏曲,上海
10073,,曲苑杂坛,戏曲,上海
10074,,曲苑杂坛,戏曲,上海
10075,,曲苑杂坛,戏曲,上海
10076,,曲苑杂坛,戏曲,上海
10077,,曲苑杂坛,戏曲,上海
10078,,曲苑杂坛,戏曲,上海
10079,,曲苑杂坛,戏曲,上海
10080,,曲苑杂坛,戏曲,上海
10081,,话剧歌剧,话剧,南京
10082,,话剧歌剧,话剧,南京
10083,,话剧歌剧,话剧,南京
10084,,话剧歌剧,话剧,南京
10085,,话剧歌剧,话剧,南京
10086,,话剧歌剧,话剧,南京
10087,,话剧歌剧,话剧,南京
10088,,话剧歌剧,话剧,南京
10089,,话剧歌剧,话剧,南京
10090,,曲苑杂坛,戏曲,上海
10091,,曲苑杂坛,戏曲,上海
10092,,曲苑杂坛,戏曲,上海
10093,,曲苑杂坛,戏曲,上海
10094,,曲苑杂坛,戏曲,上海
10095,,曲苑杂坛,戏曲,上海
10096,,曲苑杂坛,戏曲,上海
10097,,曲苑杂坛,戏曲,上海
10098,,曲苑杂坛,戏曲,上海
10099,,展览休闲,展会,合肥
10100,,展览休闲,展会,合肥
10101,,展览休闲,展会,合肥
10102,,展览休闲,展会,合肥
10103,,展览休闲,展会,合肥
10104,,展览休闲,展会,合肥
10105,,展览休闲,展会,合肥
10106,,展览休闲,展会,合肥
10107,,展览休闲,展会,合肥
10108,,演唱会,其他演唱会,重庆
10109,,演唱会,其他演唱会,重庆
10110,,演唱会,其他演唱会,重庆
10111,,演唱会,其他演唱会,重庆
10112,,演唱会,其他演唱会,重庆
10113,,演唱会,其他演唱会,重庆
10114,,演唱会,其他演唱会,重庆
10115,,演唱会,其他演唱会,重庆
10116,,演唱会,其他演唱会,重庆
10117,,曲苑杂坛,戏曲,重庆
10118,,曲苑杂坛,戏曲,重庆
10119,,曲苑杂坛,戏曲,重庆
10120,,曲苑杂坛,戏曲,重庆
10121,,曲苑杂坛,戏曲,重庆
10122,,曲苑杂坛,戏曲,重庆
10123,,曲苑杂坛,戏曲,重庆
10124,,曲苑杂坛,戏曲,重庆
10125,,曲苑杂坛,戏曲,重庆
10126,,曲苑杂坛,戏曲,重庆
10127,,曲苑杂坛,戏曲,重庆
10128,,曲苑杂坛,戏曲,重庆
10129,,曲苑杂坛,戏曲,重庆
10130,,曲苑杂坛,戏曲,重庆
10131,,曲苑杂坛,戏曲,重庆
10132,,曲苑杂坛,戏曲,重庆
10133,,曲苑杂坛,戏曲,重庆
10134,,曲苑杂坛,戏曲,重庆
10135,,话剧歌剧,话剧,成都
10136,,话剧歌剧,话剧,成都
10137,,话剧歌剧,话剧,成都
10138,,话剧歌剧,话剧,成都
10139,,话剧歌剧,话剧,成都
10140,,话剧歌剧,话剧,成都
10141,,话剧歌剧,话剧,成都
10142,,话剧歌剧,话剧,成都
10143,,话剧歌剧,话剧,成都
10144,,话剧歌剧,话剧,深圳
10145,,话剧歌剧,话剧,深圳
10146,,话剧歌剧,话剧,深圳
10147,,话剧歌剧,话剧,深圳
10148,,话剧歌剧,话剧,深圳
10149,,话剧歌剧,话剧,深圳
10150,,话剧歌剧,话剧,深圳
10151,,话剧歌剧,话剧,深圳
10152,,话剧歌剧,话剧,深圳
10153,,话剧歌剧,话剧,广州
10154,,话剧歌剧,话剧,广州
10155,,话剧歌剧,话剧,广州
10156,,话剧歌剧,话剧,广州
10157,,话剧歌剧,话剧,广州
10158,,话剧歌剧,话剧,广州
10159,,话剧歌剧,话剧,广州
10160,,话剧歌剧,话剧,广州
10161,,话剧歌剧,话剧,广州
10162,,舞蹈芭蕾,舞蹈,南京
10163,,舞蹈芭蕾,舞蹈,南京
10164,,舞蹈芭蕾,舞蹈,南京
10165,,舞蹈芭蕾,舞蹈,南京
10166,,舞蹈芭蕾,舞蹈,南京
10167,,舞蹈芭蕾,舞蹈,南京
10168,,舞蹈芭蕾,舞蹈,南京
10169,,舞蹈芭蕾,舞蹈,南京
10170,,舞蹈芭蕾,舞蹈,南京
10171,,音乐会,其他音乐会,上海
10172,,音乐会,其他音乐会,上海
10173,,音乐会,其他音乐会,上海
10174,,音乐会,其他音乐会,上海
10175,,音乐会,其他音乐会,上海
10176,,音乐会,其他音乐会,上海
10177,,音乐会,其他音乐会,上海
10178,,音乐会,其他音乐会,上海
10179,,音乐会,其他音乐会,上海
10180,,儿童亲子,其他儿童亲子,重庆
10181,,儿童亲子,其他儿童亲子,重庆
10182,,儿童亲子,其他儿童亲子,重庆
10183,,儿童亲子,其他儿童亲子,重庆
10184,,儿童亲子,其他儿童亲子,重庆
10185,,儿童亲子,其他儿童亲子,重庆
10186,,儿童亲子,其他儿童亲子,重庆
10187,,儿童亲子,其他儿童亲子,重庆
10188,,儿童亲子,其他儿童亲子,重庆
10189,,话剧歌剧,话剧,苏州
10190,,话剧歌剧,话剧,苏州
10191,,话剧歌剧,话剧,苏州
10192,,话剧歌剧,话剧,苏州
10193,,话剧歌剧,话剧,苏州
10194,,话剧歌剧,话剧,苏州
10195,,话剧歌剧,话剧,苏州
10196,,话剧歌剧,话剧,苏州
10197,,话剧歌剧,话剧,苏州
10198,,儿童亲子,其他儿童亲子,上海
10199,,儿童亲子,其他儿童亲子,上海
10200,,儿童亲子,其他儿童亲子,上海
10201,,儿童亲子,其他儿童亲子,上海
10202,,儿童亲子,其他儿童亲子,上海
10203,,儿童亲子,其他儿童亲子,上海
10204,,儿童亲子,其他儿童亲子,上海
10205,,儿童亲子,其他儿童亲子,上海
10206,,儿童亲子,其他儿童亲子,上海
10207,,演唱会,其他演唱会,南京
10208,,演唱会,其他演唱会,南京
10209,,演唱会,其他演唱会,南京
10210,,演唱会,其他演唱会,南京
10211,,演唱会,其他演唱会,南京
10212,,演唱会,其他演唱会,南京
10213,,演唱会,其他演唱会,南京
10214,,演唱会,其他演唱会,南京
10215,,演唱会,其他演唱会,南京
10216,,展览休闲,展会,广州
10217,,展览休闲,展会,广州
10218,,展览休闲,展会,广州
10219,,展览休闲,展会,广州
10220,,展览休闲,展会,广州
10221,,展览休闲,展会,广州
10222,,展览休闲,展会,广州
10223,,展览休闲,展会,广州
10224,,展览休闲,展会,广州
10225,,演唱会,其他演唱会,呼和浩特
10226,,演唱会,其他演唱会,呼和浩特
10227,,演唱会,其他演唱会,呼和浩特
10228,,演唱会,其他演唱会,呼和浩特
10229,,演唱会,其他演唱会,呼和浩特
10230,,演唱会,其他演唱会,呼和浩特
10231,,演唱会,其他演唱会,呼和浩特
10232,,演唱会,其他演唱会,呼和浩特
10233,,演唱会,其他演唱会,呼和浩特
10234,,儿童亲子,其他儿童亲子,上海
10235,,儿童亲子,其他儿童亲子,上海
10236,,儿童亲子,其他儿童亲子,上海
10237,,儿童亲子,其他儿童亲子,上海
10238,,儿童亲子,其他儿童亲子,上海
10239,,儿童亲子,其他儿童亲子,上海
10240,,儿童亲子,其他儿童亲子,上海
10241,,儿童亲子,其他儿童亲子,上海
10242,,儿童亲子,其他儿童亲子,上海
10243,,儿童亲子,其他儿童亲子,上海
10244,,儿童亲子,其他儿童亲子,上海
10245,,儿童亲子,其他儿童亲子,上海
10246,,儿童亲子,其他儿童亲子,上海
10247,,儿童亲子,其他儿童亲子,上海
10248,,儿童亲子,其他儿童亲子,上海
10249,,儿童亲子,其他儿童亲子,上海
10250,,儿童亲子,其他儿童亲子,上海
10251,,儿童亲子,其他儿童亲子,上海
10252,,儿童亲子,其他儿童亲子,上海
10253,,儿童亲子,其他儿童亲子,上海
10254,,儿童亲子,其他儿童亲子,上海
10255,,儿童亲子,其他儿童亲子,上海
10256,,儿童亲子,其他儿童亲子,上海
10257,,儿童亲子,其他儿童亲子,上海
10258,,儿童亲子,其他儿童亲子,上海
10259,,儿童亲子,其他儿童亲子,上海
10260,,儿童亲子,其他儿童亲子,上海
10261,,演唱会,其他演唱会,西安
10262,,演唱会,其他演唱会,西安
10263,,演唱会,其他演唱会,西安
10264,,演唱会,其他演唱会,西安
10265,,演唱会,其他演唱会,西安
10266,,演唱会,其他演唱会,西安
10267,,演唱会,其他演唱会,西安
10268,,演唱会,其他演唱会,西安
10269,,演唱会,其他演唱会,西安
10270,,展览休闲,特色体验,杭州
10271,,展览休闲,特色体验,杭州
10272,,展览休闲,特色体验,杭州
10273,,展览休闲,特色体验,杭州
10274,,展览休闲,特色体验,杭州
10275,,展览休闲,特色体验,杭州
10276,,展览休闲,特色体验,杭州
10277,,展览休闲,特色体验,杭州
10278,,展览休闲,特色体验,杭州
10279,,展览休闲,特色体验,上海
10280,,展览休闲,特色体验,上海
10281,,展览休闲,特色体验,上海
10282,,展览休闲,特色体验,上海
10283,,展览休闲,特色体验,上海
10284,,展览休闲,特色体验,上海
10285,,展览休闲,特色体验,上海
10286,,展览休闲,特色体验,上海
10287,,展览休闲,特色体验,上海
10288,,音乐会,其他音乐会,上海
10289,,音乐会,其他音乐会,上海
10290,,音乐会,其他音乐会,上海
10291,,音乐会,其他音乐会,上海
10292,,音乐会,其他音乐会,上海
10293,,音乐会,其他音乐会,上海
10294,,音乐会,其他音乐会,上海
10295,,音乐会,其他音乐会,上海
10296,,音乐会,其他音乐会,上海
10297,,话剧歌剧,话剧,上海
10298,,话剧歌剧,话剧,上海
10299,,话剧歌剧,话剧,上海
10300,,话剧歌剧,话剧,上海
10301,,话剧歌剧,话剧,上海
10302,,话剧歌剧,话剧,上海
10303,,话剧歌剧,话剧,上海
10304,,话剧歌剧,话剧,上海
10305,,话剧歌剧,话剧,上海
10306,,展览休闲,特色体验,成都
10307,,展览休闲,特色体验,成都
10308,,展览休闲,特色体验,成都
10309,,展览休闲,特色体验,成都
10310,,展览休闲,特色体验,成都
10311,,展览休闲,特色体验,成都
10312,,展览休闲,特色体验,成都
10313,,展览休闲,特色体验,成都
10314,,展览休闲,特色体验,成都
10315,,舞蹈芭蕾,舞蹈,河源
10316,,舞蹈芭蕾,舞蹈,河源
10317,,舞蹈芭蕾,舞蹈,河源
10318,,舞蹈芭蕾,舞蹈,河源
10319,,舞蹈芭蕾,舞蹈,河源
10320,,舞蹈芭蕾,舞蹈,河源
10321,,舞蹈芭蕾,舞蹈,河源
10322,,舞蹈芭蕾,舞蹈,河源
10323,,舞蹈芭蕾,舞蹈,河源
10324,,曲苑杂坛,其他曲苑杂坛,无锡
10325,,曲苑杂坛,其他曲苑杂坛,无锡
10326,,曲苑杂坛,其他曲苑杂坛,无锡
10327,,曲苑杂坛,其他曲苑杂坛,无锡
10328,,曲苑杂坛,其他曲苑杂坛,无锡
10329,,曲苑杂坛,其他曲苑杂坛,无锡
10330,,曲苑杂坛,其他曲苑杂坛,无锡
10331,,曲苑杂坛,其他曲苑杂坛,无锡
10332,,曲苑杂坛,其他曲苑杂坛,无锡
10333,,儿童亲子,其他儿童亲子,武汉
10334,,儿童亲子,其他儿童亲子,武汉
10335,,儿童亲子,其他儿童亲子,武汉
10336,,儿童亲子,其他儿童亲子,武汉
10337,,儿童亲子,其他儿童亲子,武汉
10338,,儿童亲子,其他儿童亲子,武汉
10339,,儿童亲子,其他儿童亲子,武汉
10340,,儿童亲子,其他儿童亲子,武汉
10341,,儿童亲子,其他儿童亲子,武汉
10342,,儿童亲子,其他儿童亲子,重庆
10343,,儿童亲子,其他儿童亲子,重庆
10344,,儿童亲子,其他儿童亲子,重庆
10345,,儿童亲子,其他儿童亲子,重庆
10346,,儿童亲子,其他儿童亲子,重庆
10347,,儿童亲子,其他儿童亲子,重庆
10348,,儿童亲子,其他儿童亲子,重庆
10349,,儿童亲子,其他儿童亲子,重庆
10350,,儿童亲子,其他儿童亲子,重庆
10351,,话剧歌剧,音乐剧,上海
10352,,话剧歌剧,音乐剧,上海
10353,,话剧歌剧,音乐剧,上海
10354,,话剧歌剧,音乐剧,上海
10355,,话剧歌剧,音乐剧,上海
10356,,话剧歌剧,音乐剧,上海
10357,,话剧歌剧,音乐剧,上海
10358,,话剧歌剧,音乐剧,上海
10359,,话剧歌剧,音乐剧,上海
10360,,话剧歌剧,音乐剧,杭州
10361,,话剧歌剧,音乐剧,杭州
10362,,话剧歌剧,音乐剧,杭州
10363,,话剧歌剧,音乐剧,杭州
10364,,话剧歌剧,音乐剧,杭州
10365,,话剧歌剧,音乐剧,杭州
10366,,话剧歌剧,音乐剧,杭州
10367,,话剧歌剧,音乐剧,杭州
10368,,话剧歌剧,音乐剧,杭州
10369,,曲苑杂坛,戏曲,上海
10370,,曲苑杂坛,戏曲,上海
10371,,曲苑杂坛,戏曲,上海
10372,,曲苑杂坛,戏曲,上海
10373,,曲苑杂坛,戏曲,上海
10374,,曲苑杂坛,戏曲,上海
10375,,曲苑杂坛,戏曲,上海
10376,,曲苑杂坛,戏曲,上海
10377,,曲苑杂坛,戏曲,上海
10378,,音乐会,其他音乐会,青岛
10379,,音乐会,其他音乐会,青岛
10380,,音乐会,其他音乐会,青岛
10381,,音乐会,其他音乐会,青岛
10382,,音乐会,其他音乐会,青岛
10383,,音乐会,其他音乐会,青岛
10384,,音乐会,其他音乐会,青岛
10385,,音乐会,其他音乐会,青岛
10386,,音乐会,其他音乐会,青岛
10387,,儿童亲子,其他儿童亲子,天津
10388,,儿童亲子,其他儿童亲子,天津
10389,,儿童亲子,其他儿童亲子,天津
10390,,儿童亲子,其他儿童亲子,天津
10391,,儿童亲子,其他儿童亲子,天津
10392,,儿童亲子,其他儿童亲子,天津
10393,,儿童亲子,其他儿童亲子,天津
10394,,儿童亲子,其他儿童亲子,天津
10395,,儿童亲子,其他儿童亲子,天津
10396,,话剧歌剧,话剧,上海
10397,,话剧歌剧,话剧,上海
10398,,话剧歌剧,话剧,上海
10399,,话剧歌剧,话剧,上海
10400,,话剧歌剧,话剧,上海
10401,,话剧歌剧,话剧,上海
10402,,话剧歌剧,话剧,上海
10403,,话剧歌剧,话剧,上海
10404,,话剧歌剧,话剧,上海
10405,,舞蹈芭蕾,舞蹈,上海
10406,,舞蹈芭蕾,舞蹈,上海
10407,,舞蹈芭蕾,舞蹈,上海
10408,,舞蹈芭蕾,舞蹈,上海
10409,,舞蹈芭蕾,舞蹈,上海
10410,,舞蹈芭蕾,舞蹈,上海
10411,,舞蹈芭蕾,舞蹈,上海
10412,,舞蹈芭蕾,舞蹈,上海
10413,,舞蹈芭蕾,舞蹈,上海
10414,,展览休闲,展会,上海
10415,,展览休闲,展会,上海
10416,,展览休闲,展会,上海
10417,,展览休闲,展会,上海
10418,,展览休闲,展会,上海
10419,,展览休闲,展会,上海
10420,,展览休闲,展会,上海
10421,,展览休闲,展会,上海
10422,,展览休闲,展会,上海
10423,,话剧歌剧,音乐剧,上海
10424,,话剧歌剧,音乐剧,上海
10425,,话剧歌剧,音乐剧,上海
10426,,话剧歌剧,音乐剧,上海
10427,,话剧歌剧,音乐剧,上海
10428,,话剧歌剧,音乐剧,上海
10429,,话剧歌剧,音乐剧,上海
10430,,话剧歌剧,音乐剧,上海
10431,,话剧歌剧,音乐剧,上海
10432,,儿童亲子,其他儿童亲子,杭州
10433,,儿童亲子,其他儿童亲子,杭州
10434,,儿童亲子,其他儿童亲子,杭州
10435,,儿童亲子,其他儿童亲子,杭州
10436,,儿童亲子,其他儿童亲子,杭州
10437,,儿童亲子,其他儿童亲子,杭州
10438,,儿童亲子,其他儿童亲子,杭州
10439,,儿童亲子,其他儿童亲子,杭州
10440,,儿童亲子,其他儿童亲子,杭州
10441,,儿童亲子,其他儿童亲子,天津
10442,,儿童亲子,其他儿童亲子,天津
10443,,儿童亲子,其他儿童亲子,天津
10444,,儿童亲子,其他儿童亲子,天津
10445,,儿童亲子,其他儿童亲子,天津
10446,,儿童亲子,其他儿童亲子,天津
10447,,儿童亲子,其他儿童亲子,天津
10448,,儿童亲子,其他儿童亲子,天津
10449,,儿童亲子,其他儿童亲子,天津
10450,,儿童亲子,其他儿童亲子,济南
10451,,儿童亲子,其他儿童亲子,济南
10452,,儿童亲子,其他儿童亲子,济南
10453,,儿童亲子,其他儿童亲子,济南
10454,,儿童亲子,其他儿童亲子,济南
10455,,儿童亲子,其他儿童亲子,济南
10456,,儿童亲子,其他儿童亲子,济南
10457,,儿童亲子,其他儿童亲子,济南
10458,,儿童亲子,其他儿童亲子,济南
10459,,展览休闲,特色体验,大连
10460,,展览休闲,特色体验,大连
10461,,展览休闲,特色体验,大连
10462,,展览休闲,特色体验,大连
10463,,展览休闲,特色体验,大连
10464,,展览休闲,特色体验,大连
10465,,展览休闲,特色体验,大连
10466,,展览休闲,特色体验,大连
10467,,展览休闲,特色体验,大连
10468,,话剧歌剧,话剧,上海
10469,,话剧歌剧,话剧,上海
10470,,话剧歌剧,话剧,上海
10471,,话剧歌剧,话剧,上海
10472,,话剧歌剧,话剧,上海
10473,,话剧歌剧,话剧,上海
10474,,话剧歌剧,话剧,上海
10475,,话剧歌剧,话剧,上海
10476,,话剧歌剧,话剧,上海
10477,,展览休闲,特色体验,重庆
10478,,展览休闲,特色体验,重庆
10479,,展览休闲,特色体验,重庆
10480,,展览休闲,特色体验,重庆
10481,,展览休闲,特色体验,重庆
10482,,展览休闲,特色体验,重庆
10483,,展览休闲,特色体验,重庆
10484,,展览休闲,特色体验,重庆
10485,,展览休闲,特色体验,重庆
10486,,音乐会,其他音乐会,西安
10487,,音乐会,其他音乐会,西安
10488,,音乐会,其他音乐会,西安
